numel numnp nmat plane_stress_flag 
1328 1468   1   1
matl no., E modulus, Poisson Ratio, mass 
  0 30000000.000000 0.300000 1.000000
el no.,connectivity, matl no
630 358 820 1293 821   1
631 287 1077 1293 820   1
632  63 1122 1294 468   1
633 310 822 1294 1122   1
634 358 821 1294 822   1
635 149 468 1294 821   1
636  64 466 1295 1123   1
637 148 823 1295 466   1
638 358 822 1295 823   1
639 310 1123 1295 822   1
640  44 1080 1296 471   1
641 289 824 1296 1080   1
642 359 827 1296 824   1
643 150 471 1296 827   1
644  45 519 1297 1081   1
645 174 825 1297 519   1
646 359 824 1297 825   1
647 289 1081 1297 824   1
648  94 523 1298 518   1
649 176 826 1298 523   1
650 359 825 1298 826   1
651 174 518 1298 825   1
652  63 470 1299 522   1
653 150 827 1299 470   1
654 359 826 1299 827   1
655 176 522 1299 826   1
656  45 1082 1300 520   1
657 290 828 1300 1082   1
658 360 831 1300 828   1
659 175 520 1300 831   1
660  46 473 1301 1083   1
661 151 829 1301 473   1
662 360 828 1301 829   1
663 290 1083 1301 828   1
664  88 531 1302 472   1
665 180 830 1302 531   1
666 360 829 1302 830   1
667 151 472 1302 829   1
668  95 521 1303 530   1
669 175 831 1303 521   1
670 360 830 1303 831   1
671 180 530 1303 830   1
672  46 1084 1304 473   1
673 291 832 1304 1084   1
674 361 835 1304 832   1
675 151 473 1304 835   1
676  47 475 1305 1085   1
677 152 833 1305 475   1
678 361 832 1305 833   1
679 291 1085 1305 832   1
680  96 599 1306 474   1
681 214 834 1306 599   1
682 361 833 1306 834   1
683 152 474 1306 833   1
684  88 472 1307 598   1
685 151 835 1307 472   1
686 361 834 1307 835   1
687 214 598 1307 834   1
688  47 1086 1308 475   1
689 292 836 1308 1086   1
690 362 839 1308 836   1
691 152 475 1308 839   1
692  48 477 1309 1087   1
693 153 837 1309 477   1
694 362 836 1309 837   1
695 292 1087 1309 836   1
696  97 601 1310 476   1
697 215 838 1310 601   1
698 362 837 1310 838   1
699 153 476 1310 837   1
700  96 474 1311 600   1
701 152 839 1311 474   1
702 362 838 1311 839   1
703 215 600 1311 838   1
704  48 1088 1312 477   1
705 293 840 1312 1088   1
706 363 843 1312 840   1
